DATE,TIME,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Substation Shutdown,F1,F2,F3,F4,Jul-Oct-,Rainy,0
15-01-2021,13-00,11.5,224,0.97,4328,0,1,70,66,,,,,,,,
15-01-2021,14-00,11.5,215,0.97,4154,0,1,70,66,,,,,,,,
15-01-2021,15-00,11.6,218,0.97,4249,0,1,70,66,,,,,,,,
15-01-2021,16-00,11.3,227,0.97,4310,0,1,68,79,,,,,,,,
15-01-2021,17-00,11.9,200,0.97,3999,0,1,68,79,,,,,,,,
15-01-2021,18-00,11.7,36,0.97,708,0,1,68,79,,,,,,,,
15-01-2021,19-00,11.6,47,0.97,916,0,1,67,84,,,,,,,,
15-01-2021,20-00,11.7,44,0.97,865,0,1,67,84,,,,,,,,
15-01-2021,21-00,11.8,40,0.97,793,0,1,67,84,,,,,,,,
15-01-2021,22-00,11.7,36,0.97,708,0,1,60,87,,,,,,,,
15-01-2021,23-00,11.7,30,0.97,590,0,1,60,87,,,,,,,,
15-01-2021,00-00,11.7,102,0.97,2005,0,1,60,87,,,,,,,,
16-01-2021,01-00,11.6,102,0.97,1988,0,1,63,87,,,,,,,,
16-01-2021,02-00,11.6,102,0.97,1988,0,1,63,87,,,,,,,,
16-01-2021,03-00,11.6,110,0.97,2144,0,1,63,87,,,,,,,,
16-01-2021,04-00,11.6,118,0.97,2300,0,1,78,48,,,,,,,,
16-01-2021,05-00,11.5,124,0.97,2396,0,1,78,48,,,,,,,,
16-01-2021,06-00,11.4,190,0.97,3639,0,1,78,48,,,,,,,,
16-01-2021,07-00,11.6,231,0.97,4502,0,1,86,25,,,,,,,,
16-01-2021,08-00,11.1,276,0.97,5147,0,1,86,25,,,,,,,,
16-01-2021,09-00,11.1,287,0.97,5352,0,1,86,25,,,,,,,,
16-01-2021,10-00,11.2,273,0.97,5137,0,1,83,39,,,,,,,,
16-01-2021,11-00,11.3,152,0.97,2886,0,1,83,39,,,,,,,,
16-01-2021,12-00,11.5,244,0.97,4714,0,1,83,39,1,,,,,,,
16-01-2021,13-00,11.4,238,0.97,4558,0,1,72,62,,,,,,,,
16-01-2021,14-00,11.4,267,0.97,5114,0,1,72,62,,,,,,,,
16-01-2021,15-00,11.3,243,0.97,4613,0,1,72,62,,,1,,,,,
16-01-2021,16-00,11.2,265,0.97,4987,0,1,64,80,,,,,,,,
16-01-2021,17-00,11.5,232,0.97,4482,0,1,64,80,,,,,,,,
16-01-2021,18-00,11.8,179,0.97,3549,0,1,64,80,,,,,,,,
16-01-2021,19-00,11.8,51,0.97,1011,0,1,65,86,,,,,,,,
16-01-2021,20-00,11.8,45,0.97,892,0,1,65,86,,,,,,,,
16-01-2021,21-00,11.8,40,0.97,793,0,1,65,86,,,,,,,,
16-01-2021,22-00,11.8,36,0.97,714,0,1,63,87,,,,,,,,
16-01-2021,23-00,11.8,30,0.97,595,0,1,63,87,,,,,,,,
16-01-2021,00-00,11.8,29,0.97,575,0,1,63,87,,,,,,,,
17-01-2021,01-00,11.8,109,0.97,2161,1,1,67,88,,,,,,,,
17-01-2021,02-00,11.8,108,0.97,2141,1,1,67,88,,,,,,,,
17-01-2021,03-00,11.7,108,0.97,2123,1,1,67,88,,,,,,,,
17-01-2021,04-00,11.8,118,0.97,2339,1,1,79,50,,,,,,,,
17-01-2021,05-00,11.3,154,0.97,2924,1,1,79,50,,,,,,,,
17-01-2021,06-00,11.7,175,0.97,3440,1,1,79,50,,,,,,,,
17-01-2021,07-00,11.7,224,0.97,4403,1,1,86,30,,,,,,,,
17-01-2021,08-00,11.4,257,0.97,4922,1,1,86,30,,,,,,,,
17-01-2021,09-00,11.4,257,0.97,4922,1,1,86,30,,,,,,,,
17-01-2021,10-00,11.6,267,0.97,5204,1,1,82,35,,,,,,,,
17-01-2021,11-00,11.6,246,0.97,4794,1,1,82,35,,,,,,,,
17-01-2021,12-00,11.8,240,0.97,4758,1,1,82,35,,,,,,,,
17-01-2021,13-00,11.9,236,0.97,4718,1,1,73,63,,,,,,,,
17-01-2021,14-00,11.3,229,0.97,4348,1,1,73,63,,,,,,,,
17-01-2021,15-00,11.3,225,0.97,4272,1,1,73,63,,,,,,,,
17-01-2021,16-00,11.4,213,0.97,4080,1,1,69,79,,,,,,,,
17-01-2021,17-00,11.6,204,0.97,3976,1,1,69,79,,,,,,,,
17-01-2021,18-00,11.6,50,0.97,974,1,1,69,79,,,,,,,,
17-01-2021,19-00,11.6,48,0.97,935,1,1,66,84,,,,,,,,
17-01-2021,20-00,11.6,45,0.97,877,1,1,66,84,,,,,,,,
17-01-2021,21-00,11.7,42,0.97,826,1,1,66,84,,,,,,,,
17-01-2021,22-00,11.7,40,0.97,786,1,1,63,86,,,,,,,,
17-01-2021,23-00,11.7,36,0.97,708,1,1,63,86,,,,,,,,
17-01-2021,00-00,11.7,30,0.97,590,1,1,63,86,,,,,,,,
18-01-2021,01-00,11.7,110,0.97,2162,0,1,67,90,,,,,,,,
18-01-2021,02-00,11.7,110,0.97,2162,0,1,67,90,,,,,,,,
18-01-2021,03-00,11.7,115,0.97,2261,0,1,67,90,,,,,,,,
18-01-2021,04-00,11.5,122,0.97,2357,0,1,76,51,,,,,,,,
18-01-2021,05-00,11.4,128,0.97,2452,0,1,76,51,,,,,,,,
18-01-2021,06-00,11.5,179,0.97,3458,0,1,76,51,,,,,,,,
18-01-2021,07-00,11.3,230,0.97,4367,0,1,78,38,,,,,,,,
18-01-2021,08-00,11.2,265,0.97,4987,0,1,78,38,,,,,,,,
18-01-2021,09-00,11.4,270,0.97,5171,0,1,78,38,,,,,,,,
18-01-2021,10-00,11.6,272,0.97,5301,0,1,77,37,,,,,,,,
18-01-2021,11-00,11.6,261,0.97,5087,0,1,77,37,,,,,,,,
18-01-2021,12-00,11.5,241,0.97,4656,0,1,77,37,,,,,,,,
18-01-2021,13-00,11.5,241,0.97,4656,0,1,69,71,,,,,,,,
18-01-2021,14-00,11.6,210,0.97,4093,0,1,69,71,,,,,,,,
18-01-2021,15-00,11.4,202,0.97,3869,0,1,69,71,,,,,,,,
18-01-2021,16-00,11.4,202,0.97,3869,0,1,65,82,,,,,,,,
18-01-2021,17-00,11.6,197,0.97,3839,0,1,65,82,,,,,,,,
18-01-2021,18-00,11.7,38,0.97,747,0,1,65,82,,,,,,,,
18-01-2021,19-00,11.6,47,0.97,916,0,1,66,86,,,,,,,,
18-01-2021,20-00,11.6,42,0.97,819,0,1,66,86,,,,,,,,
18-01-2021,21-00,11.8,39,0.97,773,0,1,66,86,,,,,,,,
18-01-2021,22-00,11.8,33,0.97,654,0,1,62,91,,,,,,,,
18-01-2021,23-00,11.8,30,0.97,595,0,1,62,91,,,,,,,,
18-01-2021,00-00,11.7,108,0.97,2123,0,1,62,91,,,,,,,,
19-01-2021,01-00,11.7,108,0.99,2167,0,1,67,92,,,,,,,,
19-01-2021,02-00,11.7,108,0.99,2167,0,1,67,92,,,,,,,,
19-01-2021,03-00,11.7,108,0.99,2167,0,1,67,92,,,,,,,,
19-01-2021,04-00,11.6,108,0.99,2148,0,1,77,55,,,,,,,,
19-01-2021,05-00,11.4,120,0.99,2346,0,1,77,55,,,,,,,,
19-01-2021,06-00,11.2,146,0.99,2804,0,1,77,55,,,,,,,,
19-01-2021,07-00,11.2,174,0.99,3342,0,1,82,35,,,,,,,,
19-01-2021,08-00,11.3,255,0.99,4941,0,1,82,35,,,,,,,,
19-01-2021,09-00,11.3,286,0.99,5542,0,1,82,35,,,,,,,,
19-01-2021,10-00,11.8,269,0.99,5443,0,1,81,35,,,,,,,,
19-01-2021,11-00,11.7,246,0.99,4935,0,1,81,35,,,,,,,,
19-01-2021,12-00,11.5,238,0.99,4693,0,1,81,35,,,,,,,,
19-01-2021,13-00,11.4,237,0.99,4633,0,1,73,68,,,,,,,,
19-01-2021,14-00,11.4,223,0.99,4359,0,1,73,68,,,,,,,,
19-01-2021,15-00,11.7,231,0.99,4634,0,1,73,68,,,,,,,,
19-01-2021,16-00,11.8,198,0.99,4006,0,1,68,81,,,,,,,,
19-01-2021,17-00,11.7,184,0.99,3691,0,1,68,81,,,,,,,,
19-01-2021,18-00,11.8,38,0.99,769,0,1,68,81,,,,,,,,
19-01-2021,19-00,11.8,45,0.99,911,0,1,64,87,,,,,,,,
19-01-2021,20-00,11.8,43,0.99,870,0,1,64,87,,,,,,,,
19-01-2021,21-00,11.8,39,0.99,789,0,1,64,87,,,,,,,,
19-01-2021,22-00,11.8,33,0.99,668,0,1,65,90,,,,,,,,
19-01-2021,23-00,11.8,32,0.99,647,0,1,65,90,,,,,,,,
19-01-2021,00-00,11.7,109,0.99,2187,0,1,65,90,,,,,,,,
20-01-2021,01-00,11.7,109,0.97,2143,0,1,66,92,,,,,,,,
20-01-2021,02-00,11.7,109,0.97,2143,0,1,66,92,,,,,,,,
20-01-2021,03-00,11.7,109,0.97,2143,0,1,66,92,,,,,,,,
20-01-2021,04-00,11.5,126,0.97,2434,0,1,80,40,,,,,,,,
20-01-2021,05-00,11.4,158,0.97,3026,0,1,80,40,,,,,,,,
20-01-2021,06-00,11.5,165,0.97,3188,0,1,80,40,,,,,,,,
20-01-2021,07-00,11.6,221,0.97,4307,0,1,86,26,,,,,,,,
20-01-2021,08-00,11.2,266,0.97,5005,0,1,86,26,,,,,,,,
20-01-2021,09-00,11.2,262,0.97,4930,0,1,86,26,,,,,,,,
20-01-2021,10-00,11.4,250,0.97,4788,0,1,83,28,,,,,,,,
20-01-2021,11-00,11.5,242,0.97,4676,0,1,83,28,,,,,,,,
20-01-2021,12-00,11.2,237,0.97,4460,0,1,83,28,,,,,,,,
20-01-2021,13-00,11.4,216,0.97,4137,0,1,72,67,,,,,,,,
20-01-2021,14-00,11.4,218,0.97,4175,0,1,72,67,,,,,,,,
20-01-2021,15-00,11.5,208,0.97,4019,0,1,72,67,,,,,,,,
20-01-2021,16-00,11.5,219,0.97,4231,0,1,69,78,,,,,,,,
20-01-2021,17-00,11.5,207,0.97,3999,0,1,69,78,,,,,,,,
20-01-2021,18-00,11.5,38,0.97,734,0,1,69,78,,,,,,,,
20-01-2021,19-00,11.6,45,0.97,877,0,1,66,86,,,,,,,,
20-01-2021,20-00,11.7,46,0.97,904,0,1,66,86,,,,,,,,
20-01-2021,21-00,11.7,40,0.97,786,0,1,66,86,,,,,,,,
20-01-2021,22-00,11.7,35,0.97,688,0,1,65,92,,,,,,,,
20-01-2021,23-00,11.7,33,0.97,649,0,1,65,92,,,,,,,,
20-01-2021,00-00,11.6,31,0.97,604,0,1,65,92,,,,,,,,
21-01-2021,01-00,11.6,105,0.95,2004,0,1,69,83,,,,,,,,
21-01-2021,02-00,11.6,105,0.95,2004,0,1,69,83,,,,,,,,
21-01-2021,03-00,11.6,105,0.95,2004,0,1,69,83,,,,,,,,
21-01-2021,04-00,11.6,105,0.95,2004,0,1,78,41,,,,,,,,
21-01-2021,05-00,11.2,142,0.95,2617,0,1,78,41,,,,,,,,
21-01-2021,06-00,11.3,165,0.95,3068,0,1,78,41,,,,,,,,
21-01-2021,07-00,11.5,214,0.95,4049,0,1,84,26,,,,,,,,
21-01-2021,08-00,11.4,257,0.95,4821,0,1,84,26,,,,,,,,
21-01-2021,09-00,11.4,263,0.95,4933,0,1,84,26,,,,,,,,
21-01-2021,10-00,11.5,256,0.95,4844,0,1,82,32,,,,,,,,
21-01-2021,11-00,11.7,246,0.95,4736,0,1,82,32,,,,,,,,
21-01-2021,12-00,11.8,237,0.95,4602,0,1,82,32,,,,,,,,
21-01-2021,13-00,11.8,235,0.95,4563,0,1,73,68,,,,,,,,
21-01-2021,14-00,11.8,191,0.95,3709,0,1,73,68,,,,,,,,
21-01-2021,15-00,11.8,150,0.95,2912,0,1,73,68,,,,,,,,
21-01-2021,16-00,11.8,177,0.95,3437,0,1,72,74,,,1,,,,,
21-01-2021,17-00,11.8,172,0.95,3340,0,1,72,74,,,1,,,,,
21-01-2021,18-00,11.9,90,0.95,1762,0,1,72,74,,,,,,,,
21-01-2021,19-00,11.8,91,0.95,1767,0,1,67,88,,,,,,,,
21-01-2021,20-00,11.6,76,0.95,1451,0,1,67,88,,,,,,,,
21-01-2021,21-00,11.7,72,0.95,1386,0,1,67,88,,,,,,,,
21-01-2021,22-00,11.6,70,0.95,1336,0,1,64,80,,,,,,,,
21-01-2021,23-00,11.5,64,0.95,1211,0,1,64,80,,,,,,,,
21-01-2021,00-00,11.5,56,0.95,1060,0,1,64,80,,,,,,,,
22-01-2021,01-00,11.5,100,0.97,1932,0,1,67,88,,,,,,,,
22-01-2021,02-00,11.5,100,0.97,1932,0,1,67,88,,,,,,,,
22-01-2021,03-00,11.4,100,0.97,1915,0,1,67,88,,,,,,,,
22-01-2021,04-00,11.3,110,0.97,2088,0,1,82,34,,,,,,,,
22-01-2021,05-00,11.3,135,0.97,2563,0,1,82,34,,,,,,,,
22-01-2021,06-00,11,197,0.97,3641,0,1,82,34,,,,,,,,
22-01-2021,07-00,11.2,248,0.97,4667,0,1,86,29,,,,,,,,
22-01-2021,08-00,11.2,277,0.97,5212,0,1,86,29,,,,,,,,
22-01-2021,09-00,11.2,270,0.97,5081,0,1,86,29,,,,,,,,
22-01-2021,10-00,11.4,250,0.97,4788,0,1,83,35,,,,,,,,
22-01-2021,11-00,11.8,227,0.97,4500,0,1,83,35,,,,,,,,
22-01-2021,12-00,11.5,217,0.97,4193,0,1,83,35,,,,,,,,
22-01-2021,13-00,11.5,217,0.97,4193,0,1,73,62,,,,,,,,
22-01-2021,14-00,11.5,210,0.97,4057,0,1,73,62,,,,,,,,
22-01-2021,15-00,11.6,210,0.97,4093,0,1,73,62,,,,,,,,
22-01-2021,16-00,11.6,216,0.97,4210,0,1,70,78,,,,,,,,
22-01-2021,17-00,11.6,199,0.97,3878,0,1,70,78,,,,,,,,
22-01-2021,18-00,11.8,39,0.97,773,0,1,70,78,,,,,,,,
22-01-2021,19-00,11.8,43,0.97,852,0,1,67,70,,,,,,,,
22-01-2021,20-00,11.8,42,0.97,833,0,1,67,70,,,,,,,,
22-01-2021,21-00,11.8,36,0.97,714,0,1,67,70,,,,,,,,
22-01-2021,22-00,11.8,32,0.97,634,0,1,65,88,,,,,,,,
22-01-2021,23-00,11.8,32,0.97,634,0,1,65,88,,,,,,,,
22-01-2021,00-00,11.6,100,0.97,1949,0,1,65,88,,,,,,,,
23-01-2021,01-00,11.6,100,0.96,1929,0,1,69,83,,,,,,,,
23-01-2021,02-00,11.5,100,0.96,1912,0,1,69,83,,,,,,,,
23-01-2021,03-00,11.5,100,0.96,1912,0,1,69,83,,,,,,,,
23-01-2021,04-00,11.3,114,0.96,2142,0,1,81,54,,,,,,,,
23-01-2021,05-00,11.2,139,0.96,2589,0,1,81,54,,,,,,,,
23-01-2021,06-00,11.5,183,0.96,3499,0,1,81,54,,,,,,,,
23-01-2021,07-00,11.5,232,0.96,4436,0,1,86,33,,,,,,,,
23-01-2021,08-00,11.3,257,0.96,4829,0,1,86,33,,,,,,,,
23-01-2021,09-00,11.5,244,0.96,4666,0,1,86,33,,,,,,,,
23-01-2021,10-00,11.5,232,0.96,4436,0,1,83,35,,,,,,,,
23-01-2021,11-00,11.6,230,0.96,4436,0,1,83,35,,,,,,,,
23-01-2021,12-00,11.6,227,0.96,4378,0,1,83,35,1,,,,,,,
23-01-2021,13-00,11.2,228,0.96,4246,0,1,75,64,,,,,,,,
23-01-2021,14-00,11.1,255,0.96,4706,0,1,75,64,,,,,,,,
23-01-2021,15-00,11.1,252,0.96,4651,0,1,75,64,,,,,,,,
23-01-2021,16-00,11.6,216,0.96,4166,0,1,71,80,1,,,,,,,
23-01-2021,17-00,11.8,212,0.96,4160,0,1,71,80,,,,,,,,
23-01-2021,18-00,11.9,216,0.96,4274,0,1,71,80,,,,,,,,
23-01-2021,19-00,12,56,0.96,1117,0,1,67,88,,,,,,,,
23-01-2021,20-00,12,48,0.96,958,0,1,67,88,,,,,,,,
23-01-2021,21-00,12,44,0.96,878,0,1,67,88,,,,,,,,
23-01-2021,22-00,12,37,0.96,738,0,1,66,90,,,,,,,,
23-01-2021,23-00,12,32,0.96,639,0,1,66,90,,,,,,,,
23-01-2021,00-00,11.9,102,0.96,2018,0,1,66,90,,,,,,,,
24-01-2021,01-00,11.9,102,0.98,2060,1,1,69,91,,,,,,,,
24-01-2021,02-00,11.9,102,0.98,2060,1,1,69,91,,,,,,,,
24-01-2021,03-00,11.9,102,0.98,2060,1,1,69,91,,,,,,,,
24-01-2021,04-00,11.6,120,0.98,2363,1,1,82,37,,,,,,,,
24-01-2021,05-00,11.3,146,0.98,2800,1,1,82,37,,,,,,,,
24-01-2021,06-00,11.3,171,0.98,3280,1,1,82,37,,,,,,,,
24-01-2021,07-00,11.5,252,0.98,4919,1,1,87,27,,,,,,,,
24-01-2021,08-00,11.4,280,0.98,5418,1,1,87,27,,,,,,,,
24-01-2021,09-00,11.8,264,0.98,5288,1,1,87,27,,,,,,,,
24-01-2021,10-00,11.9,246,0.98,4969,1,1,85,30,,,,,,,,
24-01-2021,11-00,11.6,248,0.98,4883,1,1,85,30,,,,,,,,
24-01-2021,12-00,11.8,223,0.98,4467,1,1,85,30,,,,,,,,
24-01-2021,13-00,11.4,211,0.98,4083,1,1,75,69,,,,,,,,
24-01-2021,14-00,11.6,196,0.98,3859,1,1,75,69,,,,,,,,
24-01-2021,15-00,11.6,187,0.98,3682,1,1,75,69,,,,,,,,
24-01-2021,16-00,11.6,198,0.98,3899,1,1,72,76,,,,,,,,
24-01-2021,17-00,11.8,163,0.98,3265,1,1,72,76,,,,,,,,
24-01-2021,18-00,11.8,34,0.98,681,1,1,72,76,,,,,,,,
24-01-2021,19-00,11.8,52,0.98,1042,1,1,69,85,,,,,,,,
24-01-2021,20-00,11.8,48,0.98,961,1,1,69,85,,,,,,,,
24-01-2021,21-00,11.8,46,0.98,921,1,1,69,85,,,,,,,,
24-01-2021,22-00,11.8,40,0.98,801,1,1,68,88,,,,,,,,
24-01-2021,23-00,11.8,34,0.98,681,1,1,68,88,,,,,,,,
24-01-2021,00-00,11.8,88,0.98,1763,1,1,68,88,,,,,,,,
25-01-2021,01-00,11.8,88,0.96,1727,0,1,70,91,,,,,,,,
25-01-2021,02-00,11.8,88,0.96,1727,0,1,70,91,,,,,,,,
25-01-2021,03-00,11.8,88,0.96,1727,0,1,70,91,,,,,,,,
25-01-2021,04-00,11.5,112,0.96,2142,0,1,83,46,,,,,,,,
25-01-2021,05-00,11.3,136,0.96,2555,0,1,83,46,,,,,,,,
25-01-2021,06-00,11.6,158,0.96,3048,0,1,83,46,,,,,,,,
25-01-2021,07-00,11.3,220,0.96,4134,0,1,89,30,,,,,,,,
25-01-2021,08-00,11.8,259,0.96,5082,0,1,89,30,,,,,,,,
25-01-2021,09-00,11.7,243,0.96,4727,0,1,89,30,,,,,,,,
25-01-2021,10-00,11.7,249,0.96,4844,0,1,86,33,,,,,,,,
25-01-2021,11-00,11.8,254,0.96,4984,0,1,86,33,,,,,,,,
25-01-2021,12-00,11.8,236,0.96,4630,0,1,86,33,,,,,,,,
25-01-2021,13-00,11.6,236,0.96,4552,0,1,78,60,,,,,,,,
25-01-2021,14-00,11.7,230,0.96,4475,0,1,78,60,,,,,,,,
25-01-2021,15-00,11.7,220,0.96,4280,0,1,78,60,,,,,,,,
25-01-2021,16-00,11.7,216,0.96,4202,0,1,73,73,,,,,,,,
25-01-2021,17-00,11.8,190,0.96,3728,0,1,73,73,,,,,,,,
25-01-2021,18-00,11.8,44,0.96,863,0,1,73,73,,,,,,,,
25-01-2021,19-00,11.8,47,0.96,922,0,1,69,83,,,,,,,,
25-01-2021,20-00,11.8,44,0.96,863,0,1,69,83,,,,,,,,
25-01-2021,21-00,11.8,43,0.96,844,0,1,69,83,,,,,,,,
25-01-2021,22-00,11.8,35,0.96,687,0,1,68,88,,,,,,,,
25-01-2021,23-00,11.8,35,0.96,687,0,1,68,88,,,,,,,,
25-01-2021,00-00,11.8,34,0.96,667,0,1,68,88,,,,,,,,
26-01-2021,01-00,11.7,111,0.97,2182,0,1,71,89,,,,,,,,
26-01-2021,02-00,11.7,111,0.97,2182,0,1,71,89,,,,,,,,
26-01-2021,03-00,11.7,111,0.97,2182,0,1,71,89,,,,,,,,
26-01-2021,04-00,11.6,111,0.97,2163,0,1,81,40,,,,,,,,
26-01-2021,05-00,11.5,238,0.97,4598,0,1,81,40,,,,,,,,
26-01-2021,06-00,11.2,178,0.97,3349,0,1,81,40,,,,,,,,
26-01-2021,07-00,11.2,230,0.97,4328,0,1,87,24,,,,,,,,
26-01-2021,08-00,11.3,282,0.97,5354,0,1,87,24,,,,,,,,
26-01-2021,09-00,11.1,294,0.97,5483,0,1,87,24,,,,,,,,
26-01-2021,10-00,11.3,274,0.97,5202,0,1,85,30,,,,,,,,
26-01-2021,11-00,11.6,257,0.97,5009,0,1,85,30,,,,,,,,
26-01-2021,12-00,11.7,253,0.97,4973,0,1,85,30,,,,,,,,
26-01-2021,13-00,11.8,230,0.97,4560,0,1,75,67,,,,,,,,
26-01-2021,14-00,11.6,228,0.97,4444,0,1,75,67,,,,,,,,
26-01-2021,15-00,11.7,222,0.97,4364,0,1,75,67,,,,,,,,
26-01-2021,16-00,11.7,218,0.97,4285,0,1,72,74,,,,,,,,
26-01-2021,17-00,11.6,200,0.97,3898,0,1,72,74,1,,,,,,,
26-01-2021,18-00,11.8,210,0.97,4163,0,1,72,74,,,,,,,,
26-01-2021,19-00,11.8,49,0.97,971,0,1,71,85,,,,,,,,
26-01-2021,20-00,11.6,50,0.97,974,0,1,71,85,,,,,,,,
26-01-2021,21-00,11.7,48,0.97,944,0,1,71,85,,,,,,,,
26-01-2021,22-00,11.8,40,0.97,793,0,1,67,90,,,,,,,,
26-01-2021,23-00,11.8,36,0.97,714,0,1,67,90,,,,,,,,
26-01-2021,00-00,11.6,110,0.97,2144,0,1,67,90,,,,,,,,
27-01-2021,01-00,11.8,110,0.97,2181,0,1,71,91,,,,,,,,
27-01-2021,02-00,11.8,110,0.97,2181,0,1,71,91,,,,,,,,
27-01-2021,03-00,11.7,111,0.97,2182,0,1,71,91,,,,,,,,
27-01-2021,04-00,11.6,112,0.97,2183,0,1,80,45,,,,,,,,
27-01-2021,05-00,11.6,140,0.97,2728,0,1,80,45,,,,,,,,
27-01-2021,06-00,11.5,180,0.97,3478,0,1,80,45,,,,,,,,
27-01-2021,07-00,11.6,242,0.97,4716,0,1,85,32,,,,,,,,
27-01-2021,08-00,11.3,272,0.97,5164,0,1,85,32,,,,,,,,
27-01-2021,09-00,11.3,290,0.97,5506,0,1,85,32,,,,,,,,
27-01-2021,10-00,11.5,272,0.97,5255,0,1,82,35,,,,,,,,
27-01-2021,11-00,11.6,255,0.97,4970,0,1,82,35,,,,,,,,
27-01-2021,12-00,11.8,209,0.97,4143,0,1,82,35,,,,,,,,
27-01-2021,13-00,11.8,213,0.97,4223,0,1,75,60,,,,,,,,
27-01-2021,14-00,11.2,220,0.97,4140,0,1,75,60,,,,,,,,
27-01-2021,15-00,11.2,234,0.97,4403,0,1,75,60,,,,,,,,
27-01-2021,16-00,11.4,235,0.97,4501,0,1,73,74,,,,,1,,,
27-01-2021,17-00,11.4,211,0.97,4041,0,1,73,74,,,,,,,,
27-01-2021,18-00,11.6,38,0.97,741,0,1,73,74,,,,,,,,
27-01-2021,19-00,11.6,48,0.97,935,0,1,70,85,,,,,,,,
27-01-2021,20-00,11.7,48,0.97,944,0,1,70,85,,,,,,,,
27-01-2021,21-00,11.7,48,0.97,944,0,1,70,85,,,,,,,,
27-01-2021,22-00,11.7,40,0.97,786,0,1,70,89,,,,,,,,
27-01-2021,23-00,11.7,36,0.97,708,0,1,70,89,,,,,,,,
27-01-2021,00-00,11.6,34,0.97,663,0,1,70,89,,,,,,,,
28-01-2021,01-00,11.6,106,0.97,2066,0,1,73,81,,,,,,,,
28-01-2021,02-00,11.6,106,0.97,2066,0,1,73,81,,,,,,,,
28-01-2021,03-00,11.6,106,0.97,2066,0,1,73,81,,,,,,,,
28-01-2021,04-00,11.6,106,0.97,2066,0,1,81,48,,,,,,,,
28-01-2021,05-00,11.3,157,0.97,2981,0,1,81,48,,,,,,,,
28-01-2021,06-00,11.8,170,0.97,3370,0,1,81,48,,,,,,,,
28-01-2021,07-00,11.4,225,0.97,4309,0,1,86,37,,,,,,,,
28-01-2021,08-00,11.5,269,0.97,5197,0,1,86,37,,,,,,,,
28-01-2021,09-00,11.4,287,0.97,5497,0,1,86,37,,,,,,,,
28-01-2021,10-00,11.7,253,0.97,4973,0,1,82,41,,,,,,,,
28-01-2021,11-00,11.8,248,0.97,4917,0,1,82,41,,,,,,,,
28-01-2021,12-00,11.6,231,0.97,4502,0,1,82,41,,,,,,,,
28-01-2021,13-00,11.6,213,0.97,4151,0,1,76,69,,,,,,,,
28-01-2021,14-00,11.6,214,0.97,4171,0,1,76,69,,,,,,,,
28-01-2021,15-00,11.5,212,0.97,4096,0,1,76,69,,,,,,,,
28-01-2021,16-00,11.5,209,0.97,4038,0,1,73,76,,,,,,,,
28-01-2021,17-00,11.8,205,0.97,4064,0,1,73,76,,,,,,,,
28-01-2021,18-00,11.6,40,0.97,780,0,1,73,76,,,,,,,,
28-01-2021,19-00,11.6,49,0.97,955,0,1,72,84,,,,,,,,
28-01-2021,20-00,11.7,50,0.97,983,0,1,72,84,,,,,,,,
28-01-2021,21-00,11.8,46,0.97,912,0,1,72,84,,,,,,,,
28-01-2021,22-00,11.8,40,0.97,793,0,1,68,88,,,,,,,,
28-01-2021,23-00,11.8,36,0.97,714,0,1,68,88,,,,,,,,
28-01-2021,00-00,11.7,100,0.97,1966,0,1,68,88,,,,,,,,
29-01-2021,01-00,11.6,100,0.97,1949,0,1,71,91,,,,,,,,
29-01-2021,02-00,11.6,100,0.97,1949,0,1,71,91,,,,,,,,
29-01-2021,03-00,11.6,102,0.97,1988,0,1,71,91,,,,,,,,
29-01-2021,04-00,11.5,110,0.97,2125,0,1,80,59,,,,,,,,
29-01-2021,05-00,11.3,152,0.97,2886,0,1,80,59,,,,,,,,
29-01-2021,06-00,11.2,190,0.97,3575,0,1,80,59,,,,,,,,
29-01-2021,07-00,11.6,245,0.97,4775,0,1,85,36,,,,,,,,
29-01-2021,08-00,11.6,267,0.97,5204,0,1,85,36,,,,,,,,
29-01-2021,09-00,11.6,264,0.97,5145,0,1,85,36,,,,,,,,
29-01-2021,10-00,11.6,248,0.97,4833,0,1,84,33,1,,,,,,,
29-01-2021,11-00,11.8,240,0.97,4758,0,1,84,33,,,,,,,,
29-01-2021,12-00,11.8,250,0.97,4956,0,1,84,33,,,,,,,,
29-01-2021,13-00,11.5,230,0.97,4444,0,1,76,67,,,,,,,,
29-01-2021,14-00,11.6,219,0.97,4268,0,1,76,67,,1,,,,,,
29-01-2021,15-00,11.6,214,0.97,4171,0,1,76,67,,,,,,,,
29-01-2021,16-00,11.6,220,0.97,4288,0,1,73,79,,,,,,,,
29-01-2021,17-00,11.7,211,0.97,4148,0,1,73,79,,,,,,,,
29-01-2021,18-00,11.5,35,0.97,676,0,1,73,79,,,,,,,,
29-01-2021,19-00,11.7,49,0.97,963,0,1,70,87,,,,,,,,
29-01-2021,20-00,11.7,49,0.97,963,0,1,70,87,,,,,,,,
29-01-2021,21-00,11.7,46,0.97,904,0,1,70,87,,,,,,,,
29-01-2021,22-00,11.7,40,0.97,786,0,1,70,89,,,,,,,,
29-01-2021,23-00,11.7,34,0.97,668,0,1,70,89,,,,,,,,
29-01-2021,00-00,11.7,103,0.97,2025,0,1,70,89,,,,,,,,
30-01-2021,01-00,11.7,103,0.97,2025,0,1,70,62,,,,,,,,
